time,seconds_elapsed,acc_z,acc_y,acc_x,gry_z,gry_y,gry_x,gravity_z,gravity_y,gravity_x,mag_z,mag_y,mag_x,qz,qy,qx,qw,roll,pitch,yaw,tacc_z,tacc_y,tacc_x,activity
1.70E+18,5.844806641,0.316209912,0.669625282,-3.049677849,1.525813103,-2.007897615,-1.066364884,1.354943395,9.55837059,1.723973989,7.319999695,-32.03720093,22.37479973,0.701585531,0.425116122,0.452277631,0.349998444,-0.973105848,-1.150832176,-2.877154112,0.864407182,10.59212875,2.755634308,walk
1.70E+18,5.854660889,0.488257527,0.677793503,-1.975591421,1.590326309,-2.119281054,-1.046658039,1.416526437,9.516507149,1.897346258,7.527400017,-32.18359756,22.20400047,0.70690769,0.424496174,0.448266596,0.345168889,-0.961616755,-1.142355323,-2.880034924,0.529112935,10.4533453,3.028715372,walk
1.70E+18,5.864513428,0.546053171,0.855052948,-1.083513856,1.511432528,-2.109694004,-1.053049445,1.474897981,9.472473145,2.065752983,7.832399845,-32.30559921,22.11859894,0.711563528,0.423820049,0.444658935,0.341075212,-0.950909138,-1.134857655,-2.881770372,0.291924357,9.897313118,3.584448338,walk
1.70E+18,5.874394043,0.526721716,1.026890755,-0.41752243,1.376547337,-1.884730101,-1.021092415,1.531242847,9.428371429,2.220694542,8.149600029,-32.37879944,22.04539871,0.716126323,0.423409373,0.440714777,0.337132126,-0.939067304,-1.128070951,-2.88275528,0.045164529,9.018249512,4.293621063,walk
1.70E+18,5.884249512,0.459988832,1.028331757,0.065150023,1.216163278,-1.471153378,-0.926220119,1.584665537,9.386726379,2.35554409,8.552199364,-32.35440063,22.03319931,0.720945895,0.423531055,0.436019748,0.332784057,-0.92561239,-1.121808171,-2.884176254,0.016450657,8.266005516,4.386941433,walk
1.70E+18,5.894094238,0.128930449,0.958187103,0.206716299,1.055179834,-0.948257148,-0.756182313,1.631837368,9.349741936,2.467757225,8.845000267,-32.25679779,22.03319931,0.725884557,0.424286962,0.430688202,0.327993721,-0.911299944,-1.116323709,-2.886668921,0.349352092,7.67916584,3.871886253,walk
1.70E+18,5.903948975,-0.369849801,1.044160843,0.062067747,0.980547011,-0.29320538,-0.52915448,1.671977639,9.317178726,2.56223917,9.137800217,-32.08599854,22.17959976,0.730447292,0.425719321,0.425260723,0.323052764,-0.898046017,-1.112244368,-2.890778303,0.773479939,7.39412117,3.0981071,walk
1.70E+18,5.91379126,-0.873483717,1.141489983,0.055157423,1.083408594,0.466305763,-0.283951163,1.707453847,9.285244942,2.653150082,9.442799568,-31.91519928,22.35039902,0.734039307,0.427819103,0.420315683,0.318577796,-0.887204826,-1.110404611,-2.895915985,1.007976532,7.168896675,2.197508574,walk
1.70E+18,5.923644531,-1.248014212,1.038586617,0.222342253,1.353112221,1.175750971,-0.111250274,1.745569825,9.247937202,2.756631613,9.784399986,-31.71999931,22.61879921,0.736335337,0.430646509,0.416152269,0.314914554,-0.879458606,-1.111366153,-2.901754856,1.103988528,7.022934437,1.43808639,walk
1.70E+18,5.933489258,-1.537481785,0.530647278,0.650954485,1.671883225,1.634134054,-0.108054578,1.796773195,9.200027466,2.881229877,10.13819981,-31.53699875,22.83839989,0.73728472,0.434276044,0.412809223,0.312096268,-0.874982893,-1.115299582,-2.908388138,1.223629713,7.073183537,0.81056869,walk
1.70E+18,5.943341797,-1.855865598,-0.290295601,1.225501299,1.806169152,1.888325214,-0.222633705,1.867260933,9.143427849,3.013543606,10.43099976,-31.23199844,23.167799,0.736969173,0.43860653,0.41027686,0.310118735,-0.87365216,-1.121949434,-2.915685177,1.46321106,7.197610378,0.324227482,walk
1.70E+18,5.953178955,-1.974005461,-0.983327866,1.206287622,1.640392303,2.0957129,-0.327625722,1.955520749,9.087424278,3.124905586,10.76039982,-30.92700005,23.4605999,0.735575497,0.443510294,0.408370763,0.308966994,-0.874612153,-1.13094914,-2.923080921,1.820339799,7.101897717,0.237786755,walk
1.70E+18,5.963029541,-1.742245674,-1.51534605,0.610402584,1.355775356,2.180398941,-0.400128156,2.055769205,9.037053108,3.205599546,10.96780014,-30.65859985,23.69239998,0.733294845,0.448920906,0.40686065,0.308566242,-0.876999259,-1.142006874,-2.930185556,2.433500528,6.821638107,0.376869559,walk
1.70E+18,5.972900391,-1.420399666,-1.750986576,-0.21944356,1.102050185,2.038123608,-0.436412662,2.15725565,8.992973328,3.262369871,11.33379936,-30.42679977,23.93639946,0.730234563,0.45472452,0.40565744,0.308909565,-0.880352199,-1.154849291,-2.936654568,3.003590584,6.428916454,0.793519795,walk
1.70E+18,5.982753174,-1.278608918,-1.93142271,-1.161701202,0.919762135,1.731669426,-0.435880035,2.250061512,8.954487801,3.305262327,11.39480019,-30.26819992,23.94859886,0.726639032,0.460849494,0.404563785,0.309744447,-0.88421458,-1.169013381,-2.942721844,3.487539053,6.00239563,1.136291623,walk
1.70E+18,5.992608643,-1.263608336,-2.036347389,-1.955319524,0.79825902,1.408104897,-0.41450879,2.331237793,8.920271873,3.341326714,11.65100002,-30.10960007,24.0705986,0.722786069,0.467223793,0.403323442,0.310825437,-0.887779117,-1.184025884,-2.948356152,3.899403572,5.614160061,1.229611754,walk
1.70E+18,6.00246167,-1.217602849,-1.94803524,-2.610034943,0.70232147,1.221023321,-0.401726007,2.405668974,8.889473915,3.370517969,11.83399963,-30.09739876,24.0340004,0.719115674,0.473658472,0.401648551,0.311767161,-0.890047491,-1.198988676,-2.95357585,4.08873558,5.338686466,1.061815023,walk
1.70E+18,6.012310303,-1.052607298,-1.788039207,-3.113939285,0.631949484,1.254045606,-0.392138898,2.480983973,8.861166,3.390405416,11.8828001,-30.02419853,24.0340004,0.716152668,0.479938716,0.399173707,0.312161058,-0.889465094,-1.21288836,-2.958007336,4.024129391,5.326722145,0.978066266,walk
1.70E+18,6.022163086,-0.773546219,-1.850268841,-3.208319187,0.594666362,1.444389462,-0.347931743,2.559696674,8.834681511,3.400990725,11.8828001,-30.13399887,23.85099983,0.714267194,0.485614806,0.395878404,0.311898857,-0.884925067,-1.224586368,-2.960638762,3.834797382,5.429912567,1.023529887,walk
1.70E+18,6.032018311,-0.237365723,-2.099961758,-3.068033457,0.548794746,1.618621588,-0.256787747,2.637758493,8.811203003,3.402249336,11.71199989,-30.24379921,23.71679878,0.713623405,0.49028039,0.392112613,0.310828656,-0.877526999,-1.233071089,-2.962147951,3.619144201,5.631208897,1.112363458,walk
1.70E+18,6.041871338,0.266795874,-2.468103886,-2.641304255,0.460380405,1.64052546,-0.109652422,2.704995394,8.793568611,3.39507699,11.65100002,-30.31699944,23.66799927,0.714062154,0.493489236,0.388829708,0.308861017,-0.871727109,-1.237449765,-2.965487957,3.391526937,5.985645771,1.282253861,walk
1.70E+18,6.051719971,0.705504656,-2.879297256,-2.278825521,0.299929678,1.489129186,0.078494355,2.75185442,8.785568237,3.378088713,11.40699959,-30.36579895,23.57040024,0.715406656,0.494939178,0.386835009,0.305920273,-0.871600389,-1.237126946,-2.973495007,3.157030344,6.577271461,1.505085468,walk
1.70E+18,6.06157251,1.098979473,-3.264070511,-2.154300451,0.096337013,1.240730166,0.29486981,2.772553682,8.78975296,3.350162983,11.45580006,-30.43899918,23.64360046,0.717246115,0.494510144,0.386694998,0.302464485,-0.878648877,-1.232417226,-2.98602581,2.924627542,7.616952896,1.775773525,walk
1.70E+18,6.071425293,1.298052788,-3.548679829,-2.279547215,-0.11264839,0.97475481,0.518768489,2.765335321,8.806789398,3.31115675,11.3093996,-30.5,23.61919975,0.718863547,0.492334902,0.388837934,0.299410373,-0.892729878,-1.224650979,-3.000848293,2.730509758,9.092427254,2.307578325,walk
1.70E+18,6.081278076,1.269479752,-3.581186295,-2.311252356,-0.303990871,0.720030963,0.716502368,2.732078075,8.835282326,3.262501955,11.34599972,-30.45119858,23.70459938,0.719810545,0.488844663,0.392841637,0.297622412,-0.910058737,-1.215628147,-3.013603926,2.692224503,10.63041401,3.057429075,walk
1.70E+18,6.091114014,1.137371302,-3.508302212,-2.203798056,-0.486278862,0.511045516,0.870029092,2.677841902,8.873222351,3.203979731,11.34599972,-30.36579895,23.86319923,0.720396757,0.484915704,0.397153646,0.296907842,-0.924930632,-1.20685041,-3.02159977,2.876471996,12.20189953,3.936492443,walk
1.70E+18,6.100965088,0.995137691,-3.345222473,-2.042663574,-0.661110222,0.343737394,0.981945097,2.607283354,8.918851852,3.134734392,11.43139935,-30.23159981,24.0583992,0.721060753,0.481393725,0.400436997,0.29661715,-0.934135854,-1.199288845,-3.025020599,3.080160856,13.81884956,4.633700848,walk
1.70E+18,6.1108396,0.853798866,-3.035506248,-1.789798737,-0.821494401,0.20618917,1.065632463,2.52359724,8.970477104,3.054895878,11.59000015,-30.03639984,24.24139977,0.72156316,0.478793681,0.402688235,0.296555936,-0.939611197,-1.193866253,-3.0262537,3.166601658,14.83938885,5.239683151,walk
1.70E+18,6.120692871,0.713765144,-2.493436813,-1.475721717,-0.948922873,0.121436566,1.123155117,2.430988312,9.025699615,2.966046095,11.73639965,-29.9144001,24.39999962,0.721105516,0.477533907,0.404817313,0.296801507,-0.946982086,-1.191716194,-3.029425144,3.204886913,14.68834209,6.030212402,walk
1.70E+18,6.130568359,0.579201221,-1.506954193,-1.106601238,-1.031012416,0.127295345,1.145591497,2.334613085,9.082253456,2.869259596,12.00479984,-29.81679916,24.54640007,0.719052672,0.47787413,0.407560825,0.297479033,-0.960513473,-1.193637967,-3.037460089,3.47557497,13.7231369,6.942774773,walk
1.70E+18,6.140423828,0.477949858,-0.085660934,-0.473630428,-1.047523499,0.243538901,1.117296338,2.242311954,9.136581421,2.768625021,12.05359936,-29.70699883,24.77820015,0.715518057,0.479902536,0.4106296,0.298514336,-0.97955054,-1.199659109,-3.050308943,3.638286829,12.30000591,7.596912861,walk
1.70E+18,6.150259766,0.51772356,1.399805069,0.375788927,-0.998988867,0.46683836,1.015499949,2.163723469,9.185220718,2.668412209,12.0291996,-29.58499908,24.9489994,0.711162806,0.483474433,0.412813663,0.300141245,-0.997582257,-1.209566593,-3.063054323,3.552145243,10.74317551,7.199106216,walk
1.70E+18,6.160113281,0.75680232,2.923797607,1.346429348,-0.873224795,0.723226666,0.825755298,2.107616663,9.224778175,2.575231552,11.8949995,-29.47519875,25.11979866,0.706917763,0.48842299,0.412757903,0.30222705,-1.007388949,-1.222756267,-3.070875406,3.794119358,9.511769295,5.960820198,walk
1.70E+18,6.169963135,0.989049911,4.500884056,2.116725206,-0.653120995,0.90498203,0.588075221,2.076515436,9.252680779,2.499274969,11.83399963,-29.42639923,25.24180031,0.703644931,0.494176179,0.410064429,0.304172486,-1.005738735,-1.237318754,-3.071971655,4.620540619,8.723632813,4.518546581,walk
1.70E+18,6.179816406,1.083775997,5.492657661,2.762377262,-0.298664719,0.928949773,0.370035321,2.064885139,9.266819,2.456153393,11.51679993,-29.26779938,25.40040016,0.701893747,0.499463201,0.405837417,0.305250198,-0.995607615,-1.249744534,-3.068310022,5.593223095,8.80738163,3.275475025,walk
1.70E+18,6.189683105,1.116594076,5.328204155,3.546976805,0.148000807,0.80904448,0.184551626,2.067122459,9.26578331,2.458182335,11.22399998,-29.20679855,25.51019859,0.701372027,0.503079772,0.402245104,0.305265367,-0.985982299,-1.257345438,-3.065349102,5.485246658,10.24247742,2.889632463,walk
1.70E+18,6.199537842,1.373790264,4.36511898,4.407549381,0.563774586,0.52868849,0.032156721,2.077572584,9.250554085,2.506260633,10.93120003,-29.0481987,25.64439964,0.701159835,0.504324198,0.401042461,0.305281699,-0.982796729,-1.259984374,-3.064376354,3.865904093,12.07986641,2.932703257,walk
1.70E+18,6.209370361,1.524711132,2.957632065,4.972732544,0.837206602,0.029759947,-0.080891132,2.087078571,9.224993706,2.591137648,10.51639938,-28.88959885,25.8029995,0.700265348,0.503299713,0.402695119,0.306846082,-0.985580802,-1.259762049,-3.061798334,1.851446509,13.3085804,2.480160713,walk
1.70E+18,6.219222656,1.431081057,1.424602509,4.470430374,0.901653171,-0.506984353,-0.186948389,2.092863798,9.194598198,2.692522287,10.26019955,-28.69439888,25.87619972,0.698001623,0.500864029,0.406836152,0.310504973,-0.993731439,-1.259238243,-3.056913376,0.358923405,13.99143219,1.402194023,walk
1.70E+18,6.229089111,1.663910389,0.220610619,3.134467125,0.808911324,-0.7334795,-0.272766232,2.101089239,9.164309502,2.787695408,10.21140003,-28.52359962,26.05920029,0.694311202,0.498096466,0.412644327,0.3155258,-1.007837534,-1.259926081,-3.052970648,-0.546460867,14.2381916,-0.200398892,walk
1.70E+18,6.238943115,2.474486351,-0.541650772,1.616112471,0.644266248,-0.632748425,-0.300994903,2.116477251,9.137652397,2.862556458,10.23579979,-28.34059906,26.21780014,0.689685285,0.495925337,0.418958396,0.320727527,-1.02700758,-1.262354612,-3.053004503,-0.802792013,13.06660652,-2.126322031,walk
1.70E+18,6.248803467,3.433132172,-0.439102173,0.320300579,0.451791942,-0.495732814,-0.215177074,2.129980564,9.1182127,2.914063215,10.13819981,-28.09659958,26.4007988,0.684726059,0.494884789,0.424752593,0.325306803,-1.048900366,-1.266542673,-3.057761431,-0.47706902,10.43629551,-3.539881945,walk
1.70E+18,6.258657959,3.334690809,0.999923706,-0.098563194,0.248731911,-0.508049548,0.031091489,2.119889975,9.110431671,2.945588589,10.34560013,-27.93799973,26.60820007,0.679882526,0.495200694,0.429329067,0.328956723,-1.070896387,-1.272429824,-3.066355467,-0.029012974,7.992925167,-3.326621771,walk
1.70E+18,6.268486816,1.764573574,2.823280334,-0.071959972,0.038747851,-0.630617976,0.386013806,2.069801092,9.117388725,2.959650278,10.34560013,-27.66959953,26.92539978,0.6755476,0.496788502,0.432206333,0.331714153,-1.089650154,-1.279758096,-3.076213121,0.404387027,6.213263035,-1.609173179,walk
1.70E+18,6.278338623,-0.163163066,4.021951675,-0.520524025,-0.191542208,-0.719631493,0.713839293,1.982451797,9.138969421,2.952882767,10.32119942,-27.48659897,27.16939926,0.672084928,0.499522746,0.433092117,0.333481759,-1.102905273,-1.288075924,-3.085724354,0.567398071,5.348257542,0.182751834,walk
1.70E+18,6.288252197,-1.552861214,4.660884857,-1.559561849,-0.506518304,-0.599193573,0.879083574,1.879686475,9.173757553,2.911930084,10.4187994,-27.30360031,27.42560005,0.669395983,0.503081441,0.432399094,0.334438503,-1.111502409,-1.296969891,-3.09468627,0.433100909,5.307579517,1.169791222,walk
1.70E+18,6.298110596,-2.364817142,4.85430336,-3.078797817,-0.866833389,-0.230889261,0.87801832,1.786260009,9.218672752,2.827673912,10.56519985,-27.09619904,27.75499916,0.667009294,0.506991565,0.43100968,0.335095197,-1.118149638,-1.306186795,-3.103398085,0.0212363,5.765207291,1.500299811,walk
1.70E+18,6.307990723,-2.553234816,3.630469322,-4.887191772,-1.083208799,0.266441405,0.741535366,1.718852162,9.266399384,2.711047649,10.62619972,-26.91320038,27.93799973,0.664370358,0.510811687,0.42984435,0.336031646,-1.125988483,-1.315620303,-3.112430573,-0.532103956,6.582056999,1.581655741,walk
1.70E+18,6.317870361,-2.190929413,0.962949753,-6.18333292,-0.969162345,0.653919935,0.519301116,1.683458805,9.305570602,2.596673727,10.62619972,-26.74239922,28.14539909,0.661020815,0.514166474,0.429627508,0.337793618,-1.137339234,-1.325232387,-3.121940851,-0.908375323,7.90917635,1.646561027,walk
1.70E+18,6.327750488,-1.727156401,-1.496416569,-5.891316414,-0.564640105,0.661376536,0.304456919,1.669280887,9.328822136,2.521301985,10.83360004,-26.66919899,28.35280037,0.656822503,0.516860008,0.430657566,0.340549618,-1.153343558,-1.334839582,-3.132258892,-1.22691977,9.557232857,1.761416554,walk
1.70E+18,6.337630615,-1.285966396,-3.273879051,-4.144672394,-0.161116496,0.213113189,0.10405995,1.663640499,9.336771011,2.4954772,11.01659966,-26.59599876,28.51140022,0.651918769,0.518765569,0.43291083,0.344198227,-1.17373085,-1.34403789,3.13990283,-1.356132269,11.11436176,1.756630898,walk
1.70E+18,6.347510742,-1.115173817,-4.126717567,-2.356277466,0.005193011,-0.531484723,-0.087815151,1.657834768,9.336103439,2.501831055,11.37039948,-26.63259888,28.56019974,0.64678365,0.52007097,0.435881913,0.348143727,-1.197245598,-1.352398634,3.127599478,-1.205384374,12.03888893,1.634596944,walk
1.70E+18,6.357390381,-1.229385376,-4.155069828,-1.384211659,-0.031091489,-1.285137057,-0.165643737,1.640056014,9.334529877,2.519358158,11.65100002,-26.65699959,28.54800034,0.641953588,0.521024942,0.439031452,0.35168165,-1.222663283,-1.359435081,3.113150597,-1.020837903,12.01974678,1.50269258,walk
1.70E+18,6.367270508,-1.600088,-3.689958096,-1.06869781,-0.119572408,-1.779738069,-0.083021596,1.600927353,9.336595535,2.536809683,11.95599937,-26.66919899,28.58459854,0.637908041,0.521957695,0.441824257,0.354153603,-1.248846531,-1.364856958,3.095645428,-0.821934581,11.54327583,1.416550994,walk
1.70E+18,6.377150635,-2.090712309,-2.872503281,-0.996034861,-0.198998839,-1.897046804,0.098733783,1.540270209,9.343852043,2.547620773,12.0291996,-26.6814003,28.56019974,0.635086656,0.523155808,0.443727314,0.355076015,-1.273613572,-1.368523002,3.075495958,-0.529711127,10.99950695,1.538584948,walk
1.70E+18,6.387030762,-2.389469147,-1.552955151,-0.929154158,-0.274630398,-1.712628365,0.296467662,1.464608908,9.356238365,2.546782494,12.13899994,-26.6814003,28.57239914,0.633790493,0.52469945,0.444399595,0.354272574,-1.294073224,-1.370341778,3.054682493,-0.280558467,10.48205853,1.737488389,walk
1.70E+18,6.3969104,-2.624159813,0.0790205,-0.796866894,-0.368970096,-1.346454501,0.461179316,1.381811976,9.373373032,2.529993057,12.22439957,-26.65699959,28.70660019,0.633853614,0.526330054,0.444122314,0.352081954,-1.30942297,-1.370297194,3.035079241,-0.029012974,10.05553818,1.974676847,walk
1.70E+18,6.406790527,-2.673446417,1.612602234,-0.766402721,-0.479354858,-0.860841453,0.551790714,1.302300811,9.394247055,2.494501591,12.33419991,-26.58379936,28.77979851,0.634607852,0.527806222,0.443556309,0.34921515,-1.322074413,-1.368925095,3.016609669,0.241675094,10.09382343,2.240579367,walk
1.70E+18,6.416670654,-2.45388031,2.509368896,-0.836365938,-0.581151187,-0.352925003,0.572030127,1.233838439,9.417326927,2.441718102,12.38299942,-26.53499985,28.92619896,0.635275722,0.529126585,0.443223506,0.346414179,-1.335321903,-1.367272139,2.99808979,0.670289457,10.55623627,2.528017044,walk
1.70E+18,6.426550537,-2.211082697,2.46141243,-0.903835297,-0.65205574,0.047336292,0.572030127,1.175622463,9.441286087,2.377061367,12.34639931,-26.35199928,29.13360023,0.635320723,0.530425608,0.443321943,0.344212055,-1.351183295,-1.366353512,2.978680849,1.142273664,10.72881889,2.829811811,walk
1.70E+18,6.43643042,-1.958068371,1.956866264,-0.919455409,-0.695197701,0.224830747,0.576823711,1.121689081,9.465327263,2.306466341,12.32199955,-26.0958004,29.38979912,0.634432256,0.531763256,0.443980008,0.342936307,-1.371013165,-1.36672318,2.957765818,1.24516511,10.31186962,2.976073265,walk
1.70E+18,6.446310547,-1.608783245,1.386583328,-0.724954247,-0.728752553,0.127827957,0.589673042,1.065105677,9.489100456,2.234483957,12.40740013,-25.88839912,29.65819931,0.632329583,0.532964587,0.445573986,0.34288761,-1.396696806,-1.368372679,2.934619665,0.948155999,9.626625061,2.724527597,walk
1.70E+18,6.456190674,-1.295182109,0.844072342,-0.454597354,-0.759710848,-0.179691494,0.602455854,1.001318097,9.512454987,2.16355443,12.6026001,-25.60779953,29.97539902,0.625149429,0.534754634,0.4508802,0.346313059,-1.460110068,-1.375007749,2.885775566,0.560219586,8.932107925,2.125424623,walk
1.70E+18,6.466070557,-0.970921516,0.394280434,-0.148795962,-0.775156736,-0.583148479,0.607249379,0.929470718,9.534918785,2.095663786,12.67579937,-25.31499863,30.29259872,0.620625615,0.536041617,0.453468323,0.349069834,-1.496442437,-1.380491018,2.858305454,0.284745902,8.362017632,1.60827589,walk
1.70E+18,6.475950439,-0.622424304,0.410714149,0.180193424,-0.752786875,-0.941865742,0.594466627,0.852600217,9.555603027,2.033203363,12.77339935,-25.08320045,30.47559929,0.616173804,0.537964106,0.455172956,0.351769865,-1.533409834,-1.387186766,2.828524828,0.116949208,8.045866013,1.327717423,walk
1.70E+18,6.485830566,-0.11555779,0.852433205,0.522888184,-0.687741101,-1.143860579,0.572562754,0.775375187,9.573701859,1.978233218,12.68799973,-24.79039955,30.67079926,0.612158835,0.540658891,0.455665439,0.354003608,-1.570145488,-1.394800544,2.796035528,-0.129810631,7.985746384,1.181755304,walk
1.70E+18,6.495710693,0.430667162,1.007086754,0.869041085,-0.571564078,-1.128414631,0.555519044,0.701849937,9.5884161,1.93392849,12.7489996,-24.54640007,30.85379982,0.60878408,0.543926179,0.45494473,0.355740815,-1.60469389,-1.402980924,2.762754917,-0.465104908,8.20857811,1.013958573,walk
